Accession_ID	Chr	Start	End	Strand	Length	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3
lcl|NZ_CP046058.1_cds_WP_103112633.1_1916	lcl|NZ_CP046058.1_cds_WP_103112633.1_1916	1	336	+	336	48	24	22	18	5	37	17	36	41	12	0	8
lcl|NZ_CP046058.1_cds_WP_103112627.1_1925	lcl|NZ_CP046058.1_cds_WP_103112627.1_1925	1	639	+	639	8	0	9	15	6	9	13	6	6	2	6	0
lcl|NZ_CP046058.1_cds_WP_103112713.1_1936	lcl|NZ_CP046058.1_cds_WP_103112713.1_1936	1	1449	+	1449	101	104	86	36	26	51	68	58	79	16	13	16
lcl|NZ_CP046058.1_cds_WP_103112622.1_1937	lcl|NZ_CP046058.1_cds_WP_103112622.1_1937	1	1944	+	1944	47	82	64	68	28	44	79	94	104	13	6	21
lcl|NZ_CP046058.1_cds_WP_016515600.1_1938	lcl|NZ_CP046058.1_cds_WP_016515600.1_1938	1	396	+	396	11	15	23	9	5	7	8	9	17	11	5	5
lcl|NZ_CP046058.1_cds_WP_016515601.1_1940	lcl|NZ_CP046058.1_cds_WP_016515601.1_1940	1	780	+	780	219	231	197	112	81	187	233	187	317	88	31	76
lcl|NZ_CP046058.1_cds_WP_103112620.1_1942	lcl|NZ_CP046058.1_cds_WP_103112620.1_1942	1	3012	+	3012	470	773	680	430	370	553	520	449	691	220	169	209
lcl|NZ_CP046058.1_cds_WP_103112618.1_1944	lcl|NZ_CP046058.1_cds_WP_103112618.1_1944	1	444	+	444	0	0	0	0	0	0	0	2	0	0	0	0
lcl|NZ_CP046058.1_cds_WP_162205050.1_1945	lcl|NZ_CP046058.1_cds_WP_162205050.1_1945	1	171	+	171	0	0	3	3	0	7	3	0	2	3	0	2
lcl|NZ_CP046058.1_cds_WP_103112611.1_1953	lcl|NZ_CP046058.1_cds_WP_103112611.1_1953	1	456	+	456	22	44	50	19	9	12	10	14	22	6	8	8
lcl|NZ_CP046058.1_cds_WP_103112607.1_1958	lcl|NZ_CP046058.1_cds_WP_103112607.1_1958	1	762	+	762	136	119	116	45	43	61	82	108	90	29	22	30
lcl|NZ_CP046058.1_cds_WP_002751389.1_1960	lcl|NZ_CP046058.1_cds_WP_002751389.1_1960	1	855	+	855	36	32	12	7	13	25	0	6	9	4	4	0
lcl|NZ_CP046058.1_cds_WP_103112605.1_1961	lcl|NZ_CP046058.1_cds_WP_103112605.1_1961	1	1149	+	1149	111	165	152	62	57	95	50	42	50	23	17	16
lcl|NZ_CP046058.1_cds_WP_002742007.1_1965	lcl|NZ_CP046058.1_cds_WP_002742007.1_1965	1	360	+	360	79	115	86	43	16	23	47	30	60	10	2	3
lcl|NZ_CP046058.1_cds_WP_002737932.1_1966	lcl|NZ_CP046058.1_cds_WP_002737932.1_1966	1	408	+	408	38	43	71	30	24	37	29	38	49	14	8	9
lcl|NZ_CP046058.1_cds_WP_103112600.1_1972	lcl|NZ_CP046058.1_cds_WP_103112600.1_1972	1	114	+	114	34	51	25	4	3	10	14	4	5	0	1	1
lcl|NZ_CP046058.1_cds_WP_162205094.1_1977	lcl|NZ_CP046058.1_cds_WP_162205094.1_1977	1	159	+	159	2	9	9	3	2	8	2	3	6	2	0	0
lcl|NZ_CP046058.1_cds_WP_162205095.1_1978	lcl|NZ_CP046058.1_cds_WP_162205095.1_1978	1	804	+	804	165	253	194	7	11	36	86	82	57	1	10	19
lcl|NZ_CP046058.1_cds_D3800_RS24465_1992	lcl|NZ_CP046058.1_cds_D3800_RS24465_1992	1	1557	+	1557	72	92	72	16	13	27	29	21	53	9	5	8
lcl|NZ_CP046058.1_cds_WP_103112591.1_1993	lcl|NZ_CP046058.1_cds_WP_103112591.1_1993	1	246	+	246	0	5	6	1	1	3	0	4	2	1	0	0
lcl|NZ_CP046058.1_cds_WP_202935278.1_2005	lcl|NZ_CP046058.1_cds_WP_202935278.1_2005	1	1701	+	1701	468	838	773	192	128	310	538	260	444	62	32	89
lcl|NZ_CP046058.1_cds_WP_162205096.1_2006	lcl|NZ_CP046058.1_cds_WP_162205096.1_2006	1	8706	+	8706	345	616	428	227	262	289	542	146	164	153	95	172
lcl|NZ_CP046058.1_cds_WP_223210982.1_2007	lcl|NZ_CP046058.1_cds_WP_223210982.1_2007	1	171	+	171	2	8	6	1	0	2	3	8	3	0	0	0
lcl|NZ_CP046058.1_cds_WP_103111369.1_2010	lcl|NZ_CP046058.1_cds_WP_103111369.1_2010	1	186	+	186	1967	2054	2244	683	623	1086	1638	879	1191	278	142	310
lcl|NZ_CP046058.1_cds_WP_103111372.1_2012	lcl|NZ_CP046058.1_cds_WP_103111372.1_2012	1	915	+	915	1404	5303	3196	167	172	270	4659	470	529	113	84	154
lcl|NZ_CP046058.1_cds_WP_103111386.1_2031	lcl|NZ_CP046058.1_cds_WP_103111386.1_2031	1	1266	+	1266	0	2	0	0	0	0	2	0	4	0	0	0
lcl|NZ_CP046058.1_cds_WP_002762317.1_2032	lcl|NZ_CP046058.1_cds_WP_002762317.1_2032	1	222	+	222	0	2	2	0	0	0	0	6	6	0	0	0
lcl|NZ_CP046058.1_cds_WP_103111388.1_2035	lcl|NZ_CP046058.1_cds_WP_103111388.1_2035	1	255	+	255	0	0	2	0	0	0	0	0	0	0	0	0
lcl|NZ_CP046058.1_cds_WP_103127409.1_2043	lcl|NZ_CP046058.1_cds_WP_103127409.1_2043	1	3807	+	3807	372	459	581	86	57	180	228	168	209	42	41	48
lcl|NZ_CP046058.1_cds_WP_103111402.1_2056	lcl|NZ_CP046058.1_cds_WP_103111402.1_2056	1	900	+	900	1207	1677	1807	924	828	1314	1272	839	1152	347	166	294
lcl|NZ_CP046058.1_cds_WP_238406059.1_2064	lcl|NZ_CP046058.1_cds_WP_238406059.1_2064	1	717	+	717	49	35	31	11	32	38	25	26	38	4	9	6
lcl|NZ_CP046058.1_cds_WP_162205098.1_2069	lcl|NZ_CP046058.1_cds_WP_162205098.1_2069	1	210	+	210	6	6	8	0	0	1	5	8	7	2	0	0
lcl|NZ_CP046058.1_cds_WP_103111410.1_2072	lcl|NZ_CP046058.1_cds_WP_103111410.1_2072	1	2937	+	2937	59	83	66	54	42	82	21	25	28	28	10	26
lcl|NZ_CP046058.1_cds_D3800_RS10370_2089	lcl|NZ_CP046058.1_cds_D3800_RS10370_2089	1	201	+	201	40	54	90	21	5	11	49	5	4	2	0	0
lcl|NZ_CP046058.1_cds_WP_219728675.1_2094	lcl|NZ_CP046058.1_cds_WP_219728675.1_2094	1	1674	+	1674	17	19	24	8	3	9	10	8	14	3	0	8
lcl|NZ_CP046058.1_cds_WP_071590362.1_2102	lcl|NZ_CP046058.1_cds_WP_071590362.1_2102	1	198	+	198	114	183	221	44	31	50	115	79	111	10	7	20
lcl|NZ_CP046058.1_cds_WP_103111429.1_2108	lcl|NZ_CP046058.1_cds_WP_103111429.1_2108	1	1440	+	1440	204	383	222	116	105	196	295	83	197	26	16	27
lcl|NZ_CP046058.1_cds_WP_103111432.1_2111	lcl|NZ_CP046058.1_cds_WP_103111432.1_2111	1	1593	+	1593	869	1250	829	337	273	417	790	350	787	60	39	93
lcl|NZ_CP046058.1_cds_WP_002776653.1_2131	lcl|NZ_CP046058.1_cds_WP_002776653.1_2131	1	501	+	501	24	32	50	27	14	18	28	9	24	10	1	7
lcl|NZ_CP046058.1_cds_WP_002739943.1_2140	lcl|NZ_CP046058.1_cds_WP_002739943.1_2140	1	612	+	612	114	304	131	47	42	49	262	131	187	13	25	28
lcl|NZ_CP046058.1_cds_WP_002751306.1_2146	lcl|NZ_CP046058.1_cds_WP_002751306.1_2146	1	135	+	135	5	6	1	4	2	5	4	0	1	0	0	3
lcl|NZ_CP046058.1_cds_WP_103111444.1_2150	lcl|NZ_CP046058.1_cds_WP_103111444.1_2150	1	567	+	567	39	29	15	7	12	11	13	19	18	1	2	2
lcl|NZ_CP046058.1_cds_WP_238142327.1_2152	lcl|NZ_CP046058.1_cds_WP_238142327.1_2152	1	1614	+	1614	14	15	12	0	2	0	0	1	2	2	0	0
lcl|NZ_CP046058.1_cds_WP_103111447.1_2153	lcl|NZ_CP046058.1_cds_WP_103111447.1_2153	1	420	+	420	2	0	3	0	0	1	1	0	0	0	2	0
lcl|NZ_CP046058.1_cds_WP_081330910.1_2161	lcl|NZ_CP046058.1_cds_WP_081330910.1_2161	1	468	+	468	17	44	38	40	17	57	60	15	40	2	5	5
lcl|NZ_CP046058.1_cds_WP_103111455.1_2170	lcl|NZ_CP046058.1_cds_WP_103111455.1_2170	1	522	+	522	240	193	276	108	59	118	251	149	150	21	12	24
lcl|NZ_CP046058.1_cds_WP_103111473.1_2189	lcl|NZ_CP046058.1_cds_WP_103111473.1_2189	1	825	+	825	159	319	236	37	56	101	245	106	156	14	20	12
lcl|NZ_CP046058.1_cds_WP_103111475.1_2192	lcl|NZ_CP046058.1_cds_WP_103111475.1_2192	1	267	+	267	38	58	34	23	14	47	13	17	6	7	4	11
lcl|NZ_CP046058.1_cds_WP_103111477.1_2194	lcl|NZ_CP046058.1_cds_WP_103111477.1_2194	1	3774	+	3774	5	16	8	0	10	8	2	5	0	0	0	0
lcl|NZ_CP046058.1_cds_WP_180995416.1_2243	lcl|NZ_CP046058.1_cds_WP_180995416.1_2243	1	480	+	480	91	95	104	49	33	96	43	50	88	22	15	28
lcl|NZ_CP046058.1_cds_WP_103111578.1_2253	lcl|NZ_CP046058.1_cds_WP_103111578.1_2253	1	687	+	687	51	102	83	53	26	71	44	24	17	54	13	6
lcl|NZ_CP046058.1_cds_WP_103111510.1_2254	lcl|NZ_CP046058.1_cds_WP_103111510.1_2254	1	216	+	216	2	1	0	0	0	0	0	0	2	0	0	0
lcl|NZ_CP046058.1_cds_WP_103111521.1_2270	lcl|NZ_CP046058.1_cds_WP_103111521.1_2270	1	1323	+	1323	141	229	128	105	85	155	106	80	103	40	18	19
lcl|NZ_CP046058.1_cds_WP_162205099.1_2299	lcl|NZ_CP046058.1_cds_WP_162205099.1_2299	1	5130	+	5130	269	394	584	46	51	85	525	134	153	24	15	8
lcl|NZ_CP046058.1_cds_WP_103111540.1_2312	lcl|NZ_CP046058.1_cds_WP_103111540.1_2312	1	873	+	873	202	381	264	68	39	88	93	111	164	34	28	28
lcl|NZ_CP046058.1_cds_D3800_RS11490_2313	lcl|NZ_CP046058.1_cds_D3800_RS11490_2313	1	277	+	277	31	44	40	15	10	33	14	5	10	3	1	4
lcl|NZ_CP046058.1_cds_WP_043997365.1_2315	lcl|NZ_CP046058.1_cds_WP_043997365.1_2315	1	207	+	207	35	87	47	23	18	35	25	25	37	6	2	4
lcl|NZ_CP046058.1_cds_WP_103111546.1_2332	lcl|NZ_CP046058.1_cds_WP_103111546.1_2332	1	1062	+	1062	287	442	333	212	185	236	309	239	291	75	20	85
lcl|NZ_CP046058.1_cds_WP_103111548.1_2335	lcl|NZ_CP046058.1_cds_WP_103111548.1_2335	1	1821	+	1821	109	115	89	68	50	92	99	82	122	16	18	11
lcl|NZ_CP046058.1_cds_WP_103111554.1_2343	lcl|NZ_CP046058.1_cds_WP_103111554.1_2343	1	11724	+	11724	2088	1843	1997	286	205	757	462	386	274	101	98	146
lcl|NZ_CP046058.1_cds_WP_103111561.1_2351	lcl|NZ_CP046058.1_cds_WP_103111561.1_2351	1	3393	+	3393	75	95	97	29	33	38	55	69	75	28	11	31
lcl|NZ_CP046058.1_cds_WP_238142333.1_2353	lcl|NZ_CP046058.1_cds_WP_238142333.1_2353	1	897	+	897	112	105	83	9	9	62	49	42	42	6	2	7
lcl|NZ_CP046058.1_cds_WP_103111571.1_2370	lcl|NZ_CP046058.1_cds_WP_103111571.1_2370	1	732	+	732	34	58	42	23	39	31	18	27	46	10	0	2
lcl|NZ_CP046058.1_cds_WP_238142334.1_2371	lcl|NZ_CP046058.1_cds_WP_238142334.1_2371	1	2550	+	2550	49	78	23	22	20	28	18	19	21	8	2	1
lcl|NZ_CP046058.1_cds_WP_103111964.1_2377	lcl|NZ_CP046058.1_cds_WP_103111964.1_2377	1	222	+	222	0	2	10	0	0	0	1	0	1	0	0	0
lcl|NZ_CP046058.1_cds_WP_103111962.1_2378	lcl|NZ_CP046058.1_cds_WP_103111962.1_2378	1	588	+	588	18	22	9	1	4	25	12	3	14	4	0	3
lcl|NZ_CP046058.1_cds_D3800_RS11870_2386	lcl|NZ_CP046058.1_cds_D3800_RS11870_2386	1	147	+	147	2	2	0	0	0	0	0	0	0	2	0	0
lcl|NZ_CP046058.1_cds_WP_238406005.1_2399	lcl|NZ_CP046058.1_cds_WP_238406005.1_2399	1	273	+	273	19	22	27	6	4	2	6	8	8	3	4	1
lcl|NZ_CP046058.1_cds_WP_016517366.1_2408	lcl|NZ_CP046058.1_cds_WP_016517366.1_2408	1	714	+	714	91	121	101	40	35	54	59	43	62	6	8	22
lcl|NZ_CP046058.1_cds_WP_103113427.1_2409	lcl|NZ_CP046058.1_cds_WP_103113427.1_2409	1	261	+	261	145	211	210	25	24	56	76	13	39	2	4	11
lcl|NZ_CP046058.1_cds_WP_180995415.1_2410	lcl|NZ_CP046058.1_cds_WP_180995415.1_2410	1	3555	+	3555	1466	2543	2250	572	334	703	2054	552	662	131	43	82
lcl|NZ_CP046058.1_cds_WP_016514660.1_2413	lcl|NZ_CP046058.1_cds_WP_016514660.1_2413	1	324	+	324	24	59	52	8	7	10	21	8	8	0	0	4
lcl|NZ_CP046058.1_cds_WP_016514663.1_2419	lcl|NZ_CP046058.1_cds_WP_016514663.1_2419	1	273	+	273	27	51	33	9	4	29	16	16	18	7	1	2
lcl|NZ_CP046058.1_cds_WP_103127387.1_2422	lcl|NZ_CP046058.1_cds_WP_103127387.1_2422	1	276	+	276	95	256	212	24	9	19	92	40	47	7	2	9
lcl|NZ_CP046058.1_cds_WP_103113448.1_2440	lcl|NZ_CP046058.1_cds_WP_103113448.1_2440	1	336	+	336	5	12	10	4	4	4	6	7	13	0	0	0
lcl|NZ_CP046058.1_cds_WP_016515514.1_2441	lcl|NZ_CP046058.1_cds_WP_016515514.1_2441	1	279	+	279	58	89	36	34	42	47	57	37	70	6	3	10
lcl|NZ_CP046058.1_cds_WP_002793770.1_2442	lcl|NZ_CP046058.1_cds_WP_002793770.1_2442	1	351	+	351	16	42	12	6	10	10	11	12	14	5	8	0
lcl|NZ_CP046058.1_cds_WP_103113447.1_2443	lcl|NZ_CP046058.1_cds_WP_103113447.1_2443	1	1326	+	1326	251	264	199	56	37	122	136	88	78	26	44	42
lcl|NZ_CP046058.1_cds_WP_103113455.1_2444	lcl|NZ_CP046058.1_cds_WP_103113455.1_2444	1	858	+	858	20	38	32	74	27	32	5	14	16	7	6	30
lcl|NZ_CP046058.1_cds_WP_103113446.1_2445	lcl|NZ_CP046058.1_cds_WP_103113446.1_2445	1	729	+	729	19	18	28	43	16	23	12	6	17	15	4	9
lcl|NZ_CP046058.1_cds_WP_103113445.1_2446	lcl|NZ_CP046058.1_cds_WP_103113445.1_2446	1	798	+	798	61	112	59	11	14	23	22	41	35	17	4	14
lcl|NZ_CP046058.1_cds_WP_103113444.1_2447	lcl|NZ_CP046058.1_cds_WP_103113444.1_2447	1	810	+	810	30	54	14	103	30	20	14	3	18	4	14	7
lcl|NZ_CP046058.1_cds_WP_103113443.1_2448	lcl|NZ_CP046058.1_cds_WP_103113443.1_2448	1	792	+	792	113	104	68	66	33	49	59	42	60	20	8	33
lcl|NZ_CP046058.1_cds_WP_103113442.1_2449	lcl|NZ_CP046058.1_cds_WP_103113442.1_2449	1	1020	+	1020	100	71	93	44	35	62	42	64	58	20	11	30
lcl|NZ_CP046058.1_cds_WP_103113293.1_2456	lcl|NZ_CP046058.1_cds_WP_103113293.1_2456	1	192	+	192	5	19	30	3	1	0	7	0	0	0	0	0
lcl|NZ_CP046058.1_cds_WP_103113288.1_2464	lcl|NZ_CP046058.1_cds_WP_103113288.1_2464	1	489	+	489	44	83	58	25	28	39	27	25	34	10	2	8
lcl|NZ_CP046058.1_cds_WP_238142459.1_2480	lcl|NZ_CP046058.1_cds_WP_238142459.1_2480	1	435	+	435	2535	3884	3539	1137	1014	1745	2436	1150	1408	374	248	362
lcl|NZ_CP046058.1_cds_WP_103113282.1_2482	lcl|NZ_CP046058.1_cds_WP_103113282.1_2482	1	300	+	300	314	285	207	223	164	270	131	108	132	55	29	38
lcl|NZ_CP046058.1_cds_WP_155119269.1_2493	lcl|NZ_CP046058.1_cds_WP_155119269.1_2493	1	156	+	156	1	3	5	0	1	0	0	2	2	0	0	0
lcl|NZ_CP046058.1_cds_WP_052578132.1_2494	lcl|NZ_CP046058.1_cds_WP_052578132.1_2494	1	378	+	378	30	40	67	6	14	7	78	16	35	2	11	6
lcl|NZ_CP046058.1_cds_WP_103113277.1_2495	lcl|NZ_CP046058.1_cds_WP_103113277.1_2495	1	411	+	411	18	14	27	10	4	18	4	0	0	4	0	1
lcl|NZ_CP046058.1_cds_WP_103113276.1_2496	lcl|NZ_CP046058.1_cds_WP_103113276.1_2496	1	1287	+	1287	0	0	0	0	4	2	3	0	0	0	2	2
lcl|NZ_CP046058.1_cds_WP_002733333.1_2506	lcl|NZ_CP046058.1_cds_WP_002733333.1_2506	1	669	+	669	26	18	29	3	6	14	12	19	18	0	7	3
lcl|NZ_CP046058.1_cds_WP_103113271.1_2508	lcl|NZ_CP046058.1_cds_WP_103113271.1_2508	1	786	+	786	95	167	68	46	50	64	42	85	91	13	16	34
lcl|NZ_CP046058.1_cds_WP_016516220.1_2519	lcl|NZ_CP046058.1_cds_WP_016516220.1_2519	1	213	+	213	11	15	22	0	7	5	6	5	8	1	2	8
lcl|NZ_CP046058.1_cds_WP_016516217.1_2522	lcl|NZ_CP046058.1_cds_WP_016516217.1_2522	1	1092	+	1092	185	321	434	99	107	150	397	101	90	37	33	35
lcl|NZ_CP046058.1_cds_WP_103113259.1_2526	lcl|NZ_CP046058.1_cds_WP_103113259.1_2526	1	1383	+	1383	354	417	241	286	281	487	321	241	447	75	70	99
lcl|NZ_CP046058.1_cds_WP_238142458.1_2527	lcl|NZ_CP046058.1_cds_WP_238142458.1_2527	1	2352	+	2352	89	89	109	62	66	102	48	63	75	7	8	8
lcl|NZ_CP046058.1_cds_WP_238142457.1_2528	lcl|NZ_CP046058.1_cds_WP_238142457.1_2528	1	1266	+	1266	62	82	35	47	44	51	42	41	75	12	15	8
lcl|NZ_CP046058.1_cds_WP_002733689.1_2529	lcl|NZ_CP046058.1_cds_WP_002733689.1_2529	1	489	+	489	205	248	255	164	138	217	270	165	294	23	24	45
lcl|NZ_CP046058.1_cds_WP_103113258.1_2530	lcl|NZ_CP046058.1_cds_WP_103113258.1_2530	1	1506	+	1506	704	1001	952	554	558	909	942	469	960	142	82	159
lcl|NZ_CP046058.1_cds_WP_103113257.1_2531	lcl|NZ_CP046058.1_cds_WP_103113257.1_2531	1	3246	+	3246	2105	3558	2698	1786	1507	2276	3653	998	2333	352	241	435
lcl|NZ_CP046058.1_cds_WP_103113256.1_2532	lcl|NZ_CP046058.1_cds_WP_103113256.1_2532	1	1032	+	1032	40	63	43	20	22	36	27	20	38	2	17	10
lcl|NZ_CP046058.1_cds_WP_103113255.1_2533	lcl|NZ_CP046058.1_cds_WP_103113255.1_2533	1	1548	+	1548	80	140	90	55	42	92	68	73	66	23	3	26
lcl|NZ_CP046058.1_cds_WP_238142455.1_2534	lcl|NZ_CP046058.1_cds_WP_238142455.1_2534	1	1314	+	1314	77	67	82	73	69	88	75	47	119	10	18	26
lcl|NZ_CP046058.1_cds_WP_103113254.1_2535	lcl|NZ_CP046058.1_cds_WP_103113254.1_2535	1	759	+	759	88	103	114	55	64	106	98	72	188	28	14	32
lcl|NZ_CP046058.1_cds_WP_103113253.1_2536	lcl|NZ_CP046058.1_cds_WP_103113253.1_2536	1	864	+	864	94	84	67	45	58	79	99	95	173	26	27	43
lcl|NZ_CP046058.1_cds_WP_103113252.1_2537	lcl|NZ_CP046058.1_cds_WP_103113252.1_2537	1	894	+	894	232	506	296	209	155	314	133	147	276	45	48	74
lcl|NZ_CP046058.1_cds_WP_103113251.1_2538	lcl|NZ_CP046058.1_cds_WP_103113251.1_2538	1	2511	+	2511	243	330	232	236	145	291	223	253	388	91	47	102
lcl|NZ_CP046058.1_cds_WP_103113250.1_2539	lcl|NZ_CP046058.1_cds_WP_103113250.1_2539	1	1578	+	1578	59	71	53	33	21	62	94	57	97	21	21	36
lcl|NZ_CP046058.1_cds_WP_103113249.1_2540	lcl|NZ_CP046058.1_cds_WP_103113249.1_2540	1	1044	+	1044	179	185	138	128	89	134	164	92	234	33	17	44
lcl|NZ_CP046058.1_cds_WP_223210917.1_2541	lcl|NZ_CP046058.1_cds_WP_223210917.1_2541	1	1386	+	1386	161	199	193	88	48	121	256	128	275	22	10	37
lcl|NZ_CP046058.1_cds_D3800_RS12720_2557	lcl|NZ_CP046058.1_cds_D3800_RS12720_2557	1	474	+	474	434	727	588	136	87	154	388	123	162	34	18	38
lcl|NZ_CP046058.1_cds_WP_103113011.1_2602	lcl|NZ_CP046058.1_cds_WP_103113011.1_2602	1	459	+	459	21	38	32	12	12	11	24	11	24	4	4	8
lcl|NZ_CP046058.1_cds_WP_103112991.1_2614	lcl|NZ_CP046058.1_cds_WP_103112991.1_2614	1	573	+	573	185	212	305	60	67	73	107	68	67	7	7	20
lcl|NZ_CP046058.1_cds_WP_103112970.1_2649	lcl|NZ_CP046058.1_cds_WP_103112970.1_2649	1	522	+	522	13	8	2	0	5	6	11	5	12	1	0	3
lcl|NZ_CP046058.1_cds_WP_103112969.1_2650	lcl|NZ_CP046058.1_cds_WP_103112969.1_2650	1	510	+	510	14	32	0	6	2	18	4	6	13	1	0	0
lcl|NZ_CP046058.1_cds_WP_002793975.1_2651	lcl|NZ_CP046058.1_cds_WP_002793975.1_2651	1	456	+	456	7	19	4	9	5	9	6	3	0	0	0	2
lcl|NZ_CP046058.1_cds_WP_072924986.1_2700	lcl|NZ_CP046058.1_cds_WP_072924986.1_2700	1	372	+	372	20	18	11	44	16	64	9	3	7	6	2	3
lcl|NZ_CP046058.1_cds_D3800_RS25125_2708	lcl|NZ_CP046058.1_cds_D3800_RS25125_2708	1	211	+	211	190	253	218	40	33	45	167	52	71	43	11	23
lcl|NZ_CP046058.1_cds_WP_162205051.1_2709	lcl|NZ_CP046058.1_cds_WP_162205051.1_2709	1	171	+	171	0	0	0	0	0	0	0	0	1	0	0	0
lcl|NZ_CP046058.1_cds_WP_103112933.1_2717	lcl|NZ_CP046058.1_cds_WP_103112933.1_2717	1	1692	+	1692	37	33	41	25	10	21	111	35	68	11	8	19
lcl|NZ_CP046058.1_cds_WP_103113496.1_2719	lcl|NZ_CP046058.1_cds_WP_103113496.1_2719	1	885	+	885	68	127	107	27	29	47	161	67	142	7	6	13
lcl|NZ_CP046058.1_cds_WP_103113495.1_2720	lcl|NZ_CP046058.1_cds_WP_103113495.1_2720	1	471	+	471	56	70	66	18	13	39	80	34	61	15	0	6
lcl|NZ_CP046058.1_cds_WP_238142477.1_2721	lcl|NZ_CP046058.1_cds_WP_238142477.1_2721	1	828	+	828	20	29	37	11	13	20	31	28	37	2	2	3
lcl|NZ_CP046058.1_cds_WP_002773540.1_2731	lcl|NZ_CP046058.1_cds_WP_002773540.1_2731	1	1374	+	1374	2	8	12	0	3	0	2	5	2	1	0	0
lcl|NZ_CP046058.1_cds_WP_103112289.1_2737	lcl|NZ_CP046058.1_cds_WP_103112289.1_2737	1	657	+	657	138	118	85	44	74	83	110	90	104	34	15	35
lcl|NZ_CP046058.1_cds_WP_238142382.1_2752	lcl|NZ_CP046058.1_cds_WP_238142382.1_2752	1	546	+	546	91	95	128	58	48	124	85	45	59	21	14	17
lcl|NZ_CP046058.1_cds_WP_162205053.1_2758	lcl|NZ_CP046058.1_cds_WP_162205053.1_2758	1	180	+	180	27	36	26	9	2	10	10	4	2	1	10	0
lcl|NZ_CP046058.1_cds_WP_103112432.1_2765	lcl|NZ_CP046058.1_cds_WP_103112432.1_2765	1	252	+	252	61	247	107	27	17	58	62	41	34	11	9	3
lcl|NZ_CP046058.1_cds_WP_103112303.1_2770	lcl|NZ_CP046058.1_cds_WP_103112303.1_2770	1	1092	+	1092	110	103	119	57	43	99	55	38	82	16	4	17
lcl|NZ_CP046058.1_cds_WP_238406008.1_2772	lcl|NZ_CP046058.1_cds_WP_238406008.1_2772	1	3693	+	3693	61	101	78	25	29	42	57	35	66	16	10	14
lcl|NZ_CP046058.1_cds_WP_103112304.1_2773	lcl|NZ_CP046058.1_cds_WP_103112304.1_2773	1	285	+	285	8	13	15	1	4	3	3	3	4	5	1	4
lcl|NZ_CP046058.1_cds_WP_238406009.1_2789	lcl|NZ_CP046058.1_cds_WP_238406009.1_2789	1	1152	+	1152	0	1	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP046058.1_cds_WP_238406010.1_2790	lcl|NZ_CP046058.1_cds_WP_238406010.1_2790	1	543	+	543	0	3	0	0	0	1	0	0	0	0	0	0
lcl|NZ_CP046058.1_cds_D3800_RS24975_2800	lcl|NZ_CP046058.1_cds_D3800_RS24975_2800	1	855	+	855	67	169	91	12	6	15	30	41	33	6	2	5
lcl|NZ_CP046058.1_cds_WP_103112321.1_2805	lcl|NZ_CP046058.1_cds_WP_103112321.1_2805	1	324	+	324	17	48	33	25	26	36	33	9	17	5	1	3
lcl|NZ_CP046058.1_cds_WP_103112326.1_2814	lcl|NZ_CP046058.1_cds_WP_103112326.1_2814	1	1722	+	1722	18	33	14	10	15	23	13	14	24	0	0	6
lcl|NZ_CP046058.1_cds_D3800_RS14015_2815	lcl|NZ_CP046058.1_cds_D3800_RS14015_2815	1	276	+	276	34	52	58	14	6	25	20	18	9	11	0	0
lcl|NZ_CP046058.1_cds_WP_103112329.1_2818	lcl|NZ_CP046058.1_cds_WP_103112329.1_2818	1	3267	+	3267	381	595	579	124	59	134	622	137	140	18	26	30
lcl|NZ_CP046058.1_cds_WP_185237754.1_2822	lcl|NZ_CP046058.1_cds_WP_185237754.1_2822	1	138	+	138	28	40	32	2	4	5	14	3	11	3	0	0
lcl|NZ_CP046058.1_cds_WP_103112334.1_2828	lcl|NZ_CP046058.1_cds_WP_103112334.1_2828	1	471	+	471	49	122	92	41	16	44	44	16	11	19	4	14
lcl|NZ_CP046058.1_cds_WP_103112341.1_2840	lcl|NZ_CP046058.1_cds_WP_103112341.1_2840	1	327	+	327	157	226	271	55	42	53	84	40	51	12	11	12
lcl|NZ_CP046058.1_cds_WP_172963124.1_2849	lcl|NZ_CP046058.1_cds_WP_172963124.1_2849	1	153	+	153	73	78	112	26	20	25	26	20	24	0	14	11
lcl|NZ_CP046058.1_cds_D3800_RS24580_2858	lcl|NZ_CP046058.1_cds_D3800_RS24580_2858	1	259	+	259	10	46	19	4	0	8	19	4	9	2	2	6
lcl|NZ_CP046058.1_cds_WP_103112355.1_2872	lcl|NZ_CP046058.1_cds_WP_103112355.1_2872	1	3534	+	3534	31	41	53	18	14	12	21	21	8	3	1	3
lcl|NZ_CP046058.1_cds_WP_238406011.1_2889	lcl|NZ_CP046058.1_cds_WP_238406011.1_2889	1	351	+	351	75	94	104	16	7	30	28	31	33	9	2	8
lcl|NZ_CP046058.1_cds_WP_192575968.1_2890	lcl|NZ_CP046058.1_cds_WP_192575968.1_2890	1	801	+	801	0	0	2	0	0	0	6	2	1	0	0	0
lcl|NZ_CP046058.1_cds_WP_238142391.1_2891	lcl|NZ_CP046058.1_cds_WP_238142391.1_2891	1	2880	+	2880	345	549	736	56	48	82	351	166	122	25	22	52
