Accession_ID	Chr	Start	End	Strand	Length	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3
lcl|NZ_CP134413.1_cds_WP_311130824.1_3021	lcl|NZ_CP134413.1_cds_WP_311130824.1_3021	1	6975	+	6975	1002	1923	514	505	370	163	995	1004	1366	1485	383	423	349	128	292	116	71	115	88	162	140	336	78	81
lcl|NZ_CP134413.1_cds_RKE53_RS15310_3022	lcl|NZ_CP134413.1_cds_RKE53_RS15310_3022	1	192	+	192	22	55	4	82	67	20	37	52	5	114	4	27	39	10	3	6	8	3	4	13	8	8	7	5
lcl|NZ_CP134413.1_cds_WP_238142007.1_3024	lcl|NZ_CP134413.1_cds_WP_238142007.1_3024	1	576	+	576	22	30	19	16	14	10	21	19	17	26	15	11	20	34	13	10	2	6	10	11	7	2	32	6
lcl|NZ_CP134413.1_cds_WP_104396778.1_3025	lcl|NZ_CP134413.1_cds_WP_104396778.1_3025	1	216	+	216	79	54	55	22	29	13	25	24	24	60	90	44	41	58	22	16	5	8	8	14	5	5	8	11
lcl|NZ_CP134413.1_cds_WP_238142006.1_3027	lcl|NZ_CP134413.1_cds_WP_238142006.1_3027	1	513	+	513	110	81	15	88	49	16	68	106	21	104	20	5	51	73	19	31	10	0	27	54	63	20	7	2
lcl|NZ_CP134413.1_cds_WP_311130825.1_3028	lcl|NZ_CP134413.1_cds_WP_311130825.1_3028	1	1641	+	1641	596	104	278	90	67	44	169	151	66	75	48	59	132	90	77	20	16	21	57	63	63	35	16	17
lcl|NZ_CP134413.1_cds_WP_311130834.1_3055	lcl|NZ_CP134413.1_cds_WP_311130834.1_3055	1	2610	+	2610	706	967	434	658	530	293	1071	1536	646	730	476	340	382	343	437	239	181	249	767	900	1071	192	288	140
lcl|NZ_CP134413.1_cds_WP_192575993.1_3064	lcl|NZ_CP134413.1_cds_WP_192575993.1_3064	1	144	+	144	197	315	63	416	466	197	345	386	174	280	98	138	118	270	360	154	85	81	64	89	85	152	45	54
lcl|NZ_CP134413.1_cds_WP_104398434.1_3076	lcl|NZ_CP134413.1_cds_WP_104398434.1_3076	1	375	+	375	2	0	4	1	2	3	6	27	13	10	3	5	0	2	4	2	4	8	6	5	8	0	0	3
lcl|NZ_CP134413.1_cds_WP_104398408.1_3083	lcl|NZ_CP134413.1_cds_WP_104398408.1_3083	1	237	+	237	19	17	7	9	27	1	73	90	0	69	2	4	22	0	22	11	7	1	30	33	72	11	4	4
lcl|NZ_CP134413.1_cds_WP_265578142.1_3087	lcl|NZ_CP134413.1_cds_WP_265578142.1_3087	1	132	+	132	6	5	3	7	15	6	21	11	15	9	5	16	3	20	18	5	3	17	12	7	6	1	2	2
lcl|NZ_CP134413.1_cds_WP_104396279.1_3089	lcl|NZ_CP134413.1_cds_WP_104396279.1_3089	1	717	+	717	441	482	155	427	398	220	272	372	124	516	343	267	213	286	305	182	177	121	100	225	156	87	113	70
lcl|NZ_CP134413.1_cds_WP_052578116.1_3096	lcl|NZ_CP134413.1_cds_WP_052578116.1_3096	1	855	+	855	36	94	43	40	40	42	66	139	49	50	47	35	50	52	51	23	44	35	97	93	124	25	122	50
lcl|NZ_CP134413.1_cds_WP_104396269.1_3102	lcl|NZ_CP134413.1_cds_WP_104396269.1_3102	1	1182	+	1182	552	486	272	333	515	260	244	390	260	380	361	245	242	366	311	169	120	100	115	101	131	99	71	58
lcl|NZ_CP134413.1_cds_WP_104396263.1_3109	lcl|NZ_CP134413.1_cds_WP_104396263.1_3109	1	1041	+	1041	371	460	289	493	361	279	725	730	540	317	241	247	158	300	332	125	103	154	313	325	389	91	74	76
lcl|NZ_CP134413.1_cds_WP_238141940.1_3113	lcl|NZ_CP134413.1_cds_WP_238141940.1_3113	1	528	+	528	538	600	218	598	487	388	484	575	161	667	301	218	295	269	519	229	114	87	307	347	392	230	277	137
lcl|NZ_CP134413.1_cds_WP_311130849.1_3122	lcl|NZ_CP134413.1_cds_WP_311130849.1_3122	1	3462	+	3462	1111	1222	651	888	816	532	781	1057	515	883	587	561	786	518	941	342	241	400	637	931	867	253	402	182
lcl|NZ_CP134413.1_cds_RKE53_RS15850_3127	lcl|NZ_CP134413.1_cds_RKE53_RS15850_3127	1	306	+	306	52	35	58	72	37	61	77	117	146	34	45	33	31	29	34	11	17	24	77	76	72	5	7	12
lcl|NZ_CP134413.1_cds_WP_155120367.1_3152	lcl|NZ_CP134413.1_cds_WP_155120367.1_3152	1	171	+	171	8	8	1	1	4	0	7	4	3	13	9	4	11	0	0	2	2	0	0	3	1	2	0	0
lcl|NZ_CP134413.1_cds_RKE53_RS15980_3153	lcl|NZ_CP134413.1_cds_RKE53_RS15980_3153	1	376	+	376	73	170	11	68	61	12	72	44	35	128	44	33	43	35	31	34	14	6	10	23	17	35	34	8
lcl|NZ_CP134413.1_cds_RKE53_RS16035_3164	lcl|NZ_CP134413.1_cds_RKE53_RS16035_3164	1	699	+	699	236	689	190	184	116	67	291	263	332	536	206	209	92	117	96	49	41	82	35	69	70	179	42	57
lcl|NZ_CP134413.1_cds_RKE53_RS16040_3165	lcl|NZ_CP134413.1_cds_RKE53_RS16040_3165	1	942	+	942	146	173	135	83	74	102	382	547	363	150	107	128	72	57	80	38	37	48	199	219	218	87	94	87
lcl|NZ_CP134413.1_cds_WP_311130860.1_3168	lcl|NZ_CP134413.1_cds_WP_311130860.1_3168	1	579	+	579	177	272	115	177	273	174	90	138	59	531	178	121	151	165	258	56	50	84	55	56	47	54	63	69
lcl|NZ_CP134413.1_cds_RKE53_RS16065_3170	lcl|NZ_CP134413.1_cds_RKE53_RS16065_3170	1	282	+	282	293	269	104	254	260	72	294	314	152	263	142	65	186	246	309	124	79	97	111	143	159	104	120	75
lcl|NZ_CP134413.1_cds_WP_311130863.1_3179	lcl|NZ_CP134413.1_cds_WP_311130863.1_3179	1	210	+	210	18	14	0	7	12	3	6	9	2	22	0	1	7	21	10	2	0	0	2	4	6	4	6	0
lcl|NZ_CP134413.1_cds_WP_104396215.1_3184	lcl|NZ_CP134413.1_cds_WP_104396215.1_3184	1	978	+	978	326	348	244	354	275	191	318	467	204	354	418	296	205	91	91	105	39	65	135	170	186	69	60	53
lcl|NZ_CP134413.1_cds_WP_311130864.1_3188	lcl|NZ_CP134413.1_cds_WP_311130864.1_3188	1	825	+	825	15	24	34	13	14	35	4	10	10	35	42	72	14	4	24	4	3	18	3	7	6	3	15	13
lcl|NZ_CP134413.1_cds_WP_311130865.1_3191	lcl|NZ_CP134413.1_cds_WP_311130865.1_3191	1	1239	+	1239	2722	4547	2592	2350	1956	1514	2578	3165	2058	2966	2454	2409	1379	748	1089	701	484	655	1023	1361	1428	839	664	679
lcl|NZ_CP134413.1_cds_WP_311130867.1_3201	lcl|NZ_CP134413.1_cds_WP_311130867.1_3201	1	2850	+	2850	360	433	139	315	206	135	700	849	413	336	198	136	186	206	220	115	81	124	325	385	464	60	76	49
lcl|NZ_CP134413.1_cds_WP_287743099.1_3206	lcl|NZ_CP134413.1_cds_WP_287743099.1_3206	1	201	+	201	3	8	8	4	6	7	8	9	1	2	14	20	1	9	4	0	0	0	0	6	2	2	3	1
lcl|NZ_CP134413.1_cds_RKE53_RS16325_3222	lcl|NZ_CP134413.1_cds_RKE53_RS16325_3222	1	207	+	207	3	2	5	6	2	1	7	4	0	9	3	4	4	5	0	0	0	0	2	0	9	1	6	0
lcl|NZ_CP134413.1_cds_WP_104396191.1_3223	lcl|NZ_CP134413.1_cds_WP_104396191.1_3223	1	141	+	141	125	193	5	159	194	20	202	170	27	98	36	16	40	214	251	74	52	56	109	150	105	74	28	6
lcl|NZ_CP134413.1_cds_WP_192575977.1_3233	lcl|NZ_CP134413.1_cds_WP_192575977.1_3233	1	294	+	294	577	570	157	667	480	305	369	411	68	556	170	226	260	39	61	44	32	31	80	94	73	66	71	30
lcl|NZ_CP134413.1_cds_WP_238141920.1_3239	lcl|NZ_CP134413.1_cds_WP_238141920.1_3239	1	624	+	624	12	6	0	24	10	6	6	17	0	13	7	8	6	14	21	4	1	0	0	2	5	0	0	0
lcl|NZ_CP134413.1_cds_WP_104396182.1_3240	lcl|NZ_CP134413.1_cds_WP_104396182.1_3240	1	189	+	189	65	118	55	70	96	27	60	123	17	126	53	43	73	22	46	23	9	2	26	36	25	4	7	9
lcl|NZ_CP134413.1_cds_WP_288137553.1_3243	lcl|NZ_CP134413.1_cds_WP_288137553.1_3243	1	147	+	147	6	10	1	1	0	2	8	6	7	8	0	2	2	0	16	4	0	0	5	13	7	0	0	1
lcl|NZ_CP134413.1_cds_WP_002740048.1_3255	lcl|NZ_CP134413.1_cds_WP_002740048.1_3255	1	300	+	300	108	120	62	215	206	61	325	406	137	61	72	36	109	120	123	61	46	112	190	232	244	16	61	21
lcl|NZ_CP134413.1_cds_WP_311130873.1_3256	lcl|NZ_CP134413.1_cds_WP_311130873.1_3256	1	441	+	441	509	622	418	722	716	499	237	454	242	486	453	409	304	284	396	559	204	450	94	135	134	333	412	257
lcl|NZ_CP134413.1_cds_WP_311130874.1_3257	lcl|NZ_CP134413.1_cds_WP_311130874.1_3257	1	162	+	162	107	151	61	223	164	93	94	148	58	106	75	59	44	98	169	103	59	67	33	43	48	76	107	61
lcl|NZ_CP134413.1_cds_WP_311130875.1_3258	lcl|NZ_CP134413.1_cds_WP_311130875.1_3258	1	918	+	918	1384	1165	831	1790	1305	1204	1246	2276	2201	971	782	742	586	684	864	781	532	897	778	874	1210	333	437	305
lcl|NZ_CP134413.1_cds_WP_311130876.1_3259	lcl|NZ_CP134413.1_cds_WP_311130876.1_3259	1	729	+	729	171	136	176	219	137	234	104	161	253	89	148	123	93	88	96	76	34	103	107	139	90	49	65	81
lcl|NZ_CP134413.1_cds_WP_311130877.1_3261	lcl|NZ_CP134413.1_cds_WP_311130877.1_3261	1	234	+	234	851	1366	46	932	474	49	1869	1594	32	965	37	44	308	250	689	162	45	50	636	801	615	205	141	16
lcl|NZ_CP134413.1_cds_WP_002802454.1_3262	lcl|NZ_CP134413.1_cds_WP_002802454.1_3262	1	645	+	645	111	76	153	84	109	194	71	127	172	47	108	128	56	40	85	95	43	67	55	69	58	47	71	79
lcl|NZ_CP134413.1_cds_WP_311130878.1_3263	lcl|NZ_CP134413.1_cds_WP_311130878.1_3263	1	1029	+	1029	569	732	377	931	852	533	802	1028	618	554	377	354	313	380	566	396	256	408	517	596	568	201	278	145
lcl|NZ_CP134413.1_cds_WP_311130879.1_3264	lcl|NZ_CP134413.1_cds_WP_311130879.1_3264	1	1194	+	1194	448	587	363	707	578	590	376	560	623	431	352	376	201	223	387	292	221	400	291	295	313	119	157	145
lcl|NZ_CP134413.1_cds_WP_104396153.1_3286	lcl|NZ_CP134413.1_cds_WP_104396153.1_3286	1	195	+	195	30	47	17	26	34	16	45	36	2	60	17	5	21	26	55	4	7	3	25	25	24	14	33	7
lcl|NZ_CP134413.1_cds_WP_311130887.1_3293	lcl|NZ_CP134413.1_cds_WP_311130887.1_3293	1	2118	+	2118	675	703	289	611	390	258	996	1422	729	591	277	230	381	354	423	209	187	222	483	659	790	149	164	76
lcl|NZ_CP134413.1_cds_RKE53_RS16755_3308	lcl|NZ_CP134413.1_cds_RKE53_RS16755_3308	1	188	+	188	4795	3990	431	2071	2070	252	3082	3385	963	3245	412	240	3461	1027	1179	848	832	586	1689	1722	1769	653	865	98
lcl|NZ_CP134413.1_cds_WP_104396135.1_3310	lcl|NZ_CP134413.1_cds_WP_104396135.1_3310	1	1467	+	1467	931	805	307	775	802	341	798	863	279	753	435	276	561	440	659	220	151	99	200	267	236	142	227	99
lcl|NZ_CP134413.1_cds_WP_045359784.1_3311	lcl|NZ_CP134413.1_cds_WP_045359784.1_3311	1	333	+	333	152	146	50	150	97	40	122	107	23	157	47	36	110	53	129	47	7	13	19	41	16	21	42	9
lcl|NZ_CP134413.1_cds_WP_104396134.1_3312	lcl|NZ_CP134413.1_cds_WP_104396134.1_3312	1	1215	+	1215	171	208	45	87	97	45	95	117	45	118	57	64	85	109	157	44	50	64	36	66	52	48	51	36
lcl|NZ_CP134413.1_cds_WP_104396132.1_3315	lcl|NZ_CP134413.1_cds_WP_104396132.1_3315	1	351	+	351	375	470	37	532	516	93	481	702	143	835	141	74	255	184	284	101	52	73	120	188	158	104	119	27
lcl|NZ_CP134413.1_cds_WP_238141910.1_3318	lcl|NZ_CP134413.1_cds_WP_238141910.1_3318	1	456	+	456	74	78	17	76	79	26	61	121	17	97	22	42	68	43	60	2	13	24	19	32	64	7	28	3
lcl|NZ_CP134413.1_cds_WP_311130895.1_3329	lcl|NZ_CP134413.1_cds_WP_311130895.1_3329	1	123	+	123	13	14	8	24	31	8	40	35	4	37	3	2	14	8	37	8	2	3	12	31	7	8	6	2
lcl|NZ_CP134413.1_cds_WP_287743808.1_3332	lcl|NZ_CP134413.1_cds_WP_287743808.1_3332	1	1437	+	1437	1025	847	652	670	588	536	1688	2071	955	550	684	449	796	555	601	315	288	276	997	1237	1244	276	420	236
lcl|NZ_CP134413.1_cds_WP_104396119.1_3338	lcl|NZ_CP134413.1_cds_WP_104396119.1_3338	1	2112	+	2112	2884	2459	806	1796	1606	611	619	1032	546	2077	1164	825	1437	390	378	434	351	363	190	344	312	319	301	137
lcl|NZ_CP134413.1_cds_WP_192575975.1_3349	lcl|NZ_CP134413.1_cds_WP_192575975.1_3349	1	741	+	741	656	707	594	952	546	704	3641	4277	2869	550	428	338	443	403	509	203	235	264	1797	2553	2106	215	204	192
lcl|NZ_CP134413.1_cds_WP_104396110.1_3351	lcl|NZ_CP134413.1_cds_WP_104396110.1_3351	1	453	+	453	1160	2344	448	1239	1246	434	768	1164	506	1853	932	712	780	734	797	432	262	351	276	340	311	477	270	136
lcl|NZ_CP134413.1_cds_WP_272948717.1_3352	lcl|NZ_CP134413.1_cds_WP_272948717.1_3352	1	123	+	123	0	8	0	6	6	0	4	3	0	0	0	1	4	2	14	2	0	0	2	0	0	0	2	0
lcl|NZ_CP134413.1_cds_RKE53_RS16985_3354	lcl|NZ_CP134413.1_cds_RKE53_RS16985_3354	1	237	+	237	25	32	12	18	20	1	31	16	4	15	11	10	16	19	34	16	9	11	6	5	4	6	33	6
lcl|NZ_CP134413.1_cds_WP_311130903.1_3364	lcl|NZ_CP134413.1_cds_WP_311130903.1_3364	1	3405	+	3405	479	630	406	550	386	438	2835	3722	2345	249	182	203	315	426	1092	202	143	365	1813	2030	2390	80	125	130
lcl|NZ_CP134413.1_cds_RKE53_RS17050_3367	lcl|NZ_CP134413.1_cds_RKE53_RS17050_3367	1	117	+	117	10	0	0	4	4	0	4	4	0	0	1	2	0	6	2	0	0	0	0	5	2	0	0	0
lcl|NZ_CP134413.1_cds_WP_272948716.1_3371	lcl|NZ_CP134413.1_cds_WP_272948716.1_3371	1	123	+	123	8	4	0	0	0	0	34	43	0	11	0	2	2	4	10	3	2	0	6	24	11	6	2	0
lcl|NZ_CP134413.1_cds_WP_104396070.1_3405	lcl|NZ_CP134413.1_cds_WP_104396070.1_3405	1	453	+	453	82	90	54	75	72	66	50	53	60	109	88	58	66	97	85	20	36	22	36	60	50	36	46	37
lcl|NZ_CP134413.1_cds_WP_311130911.1_3415	lcl|NZ_CP134413.1_cds_WP_311130911.1_3415	1	4002	+	4002	635	994	285	569	577	220	597	683	327	986	441	320	350	201	244	153	129	201	138	167	201	186	218	77
lcl|NZ_CP134413.1_cds_WP_311130914.1_3420	lcl|NZ_CP134413.1_cds_WP_311130914.1_3420	1	153	+	153	74	65	12	61	62	4	36	52	3	54	11	30	25	4	40	10	13	5	5	4	11	12	10	5
lcl|NZ_CP134413.1_cds_WP_002735616.1_3421	lcl|NZ_CP134413.1_cds_WP_002735616.1_3421	1	357	+	357	239	306	114	261	232	76	114	178	84	242	137	109	92	39	126	47	38	46	55	52	51	37	75	31
lcl|NZ_CP134413.1_cds_WP_079205652.1_3425	lcl|NZ_CP134413.1_cds_WP_079205652.1_3425	1	189	+	189	146	181	86	123	104	51	98	217	100	124	91	93	76	19	25	19	15	27	15	29	23	43	24	26
lcl|NZ_CP134413.1_cds_WP_311130917.1_3430	lcl|NZ_CP134413.1_cds_WP_311130917.1_3430	1	3825	+	3825	1887	2435	835	1703	1653	853	3655	4491	2162	1653	717	647	1180	1217	2029	693	488	642	2704	2911	3331	552	672	356
lcl|NZ_CP134413.1_cds_RKE53_RS17380_3433	lcl|NZ_CP134413.1_cds_RKE53_RS17380_3433	1	108	+	108	2	4	0	0	0	0	4	4	0	0	0	0	6	0	7	0	0	0	0	0	0	2	0	0
lcl|NZ_CP134413.1_cds_WP_110578723.1_3460	lcl|NZ_CP134413.1_cds_WP_110578723.1_3460	1	225	+	225	91	86	45	94	56	50	25	86	45	101	62	47	47	53	85	40	37	100	35	29	40	36	79	26
lcl|NZ_CP134413.1_cds_WP_130757478.1_3461	lcl|NZ_CP134413.1_cds_WP_130757478.1_3461	1	414	+	414	275	370	121	445	174	107	211	281	126	332	161	114	188	357	204	161	70	69	145	279	258	38	128	27
lcl|NZ_CP134413.1_cds_WP_130757477.1_3462	lcl|NZ_CP134413.1_cds_WP_130757477.1_3462	1	351	+	351	237	263	50	217	84	50	181	222	100	249	96	47	115	189	84	81	49	38	114	122	125	33	52	21
lcl|NZ_CP134413.1_cds_WP_311130924.1_3463	lcl|NZ_CP134413.1_cds_WP_311130924.1_3463	1	915	+	915	877	680	557	809	479	684	812	1062	1041	709	503	498	302	410	481	313	208	391	432	509	615	113	255	220
lcl|NZ_CP134413.1_cds_WP_110578717.1_3464	lcl|NZ_CP134413.1_cds_WP_110578717.1_3464	1	372	+	372	182	180	266	302	183	356	220	295	422	233	185	292	129	129	162	86	102	118	146	225	194	34	76	116
lcl|NZ_CP134413.1_cds_WP_002775044.1_3465	lcl|NZ_CP134413.1_cds_WP_002775044.1_3465	1	186	+	186	2371	2008	799	2926	1559	1161	2200	2274	1369	2642	745	810	1429	1470	2041	989	766	1349	998	1494	1535	594	1301	567
lcl|NZ_CP134413.1_cds_WP_311130929.1_3478	lcl|NZ_CP134413.1_cds_WP_311130929.1_3478	1	2565	+	2565	434	546	195	646	530	298	629	752	415	424	452	324	276	220	235	143	141	177	296	316	352	119	110	69
lcl|NZ_CP134413.1_cds_RKE53_RS17665_3490	lcl|NZ_CP134413.1_cds_RKE53_RS17665_3490	1	342	+	342	0	7	0	4	9	4	6	9	1	0	0	2	6	4	3	0	1	3	6	10	6	0	0	1
lcl|NZ_CP134413.1_cds_WP_311130935.1_3522	lcl|NZ_CP134413.1_cds_WP_311130935.1_3522	1	3738	+	3738	1913	2582	690	1972	2491	795	2730	2775	1204	2946	940	821	1320	1836	2862	784	395	548	722	1186	937	711	249	186
lcl|NZ_CP134413.1_cds_RKE53_RS17830_3523	lcl|NZ_CP134413.1_cds_RKE53_RS17830_3523	1	622	+	622	377	275	187	218	208	128	374	531	306	228	165	127	195	217	277	77	70	113	231	290	291	71	147	52
lcl|NZ_CP134413.1_cds_WP_104395990.1_3527	lcl|NZ_CP134413.1_cds_WP_104395990.1_3527	1	1335	+	1335	1158	1181	586	713	787	392	1128	1496	837	1114	770	541	604	519	776	269	296	351	735	886	897	222	314	172
lcl|NZ_CP134413.1_cds_WP_311130937.1_3533	lcl|NZ_CP134413.1_cds_WP_311130937.1_3533	1	99	+	99	388	529	56	653	427	77	477	721	34	1013	56	102	247	280	537	344	106	130	196	103	148	226	570	96
lcl|NZ_CP134413.1_cds_WP_311130939.1_3538	lcl|NZ_CP134413.1_cds_WP_311130939.1_3538	1	543	+	543	273	330	131	222	179	100	269	355	215	229	178	129	214	216	273	78	78	58	264	328	305	100	84	40
lcl|NZ_CP134413.1_cds_WP_104395976.1_3548	lcl|NZ_CP134413.1_cds_WP_104395976.1_3548	1	1212	+	1212	2165	2782	1050	1796	1545	842	1945	2433	1174	2230	1055	882	956	988	1014	526	297	369	756	1183	978	461	376	227
lcl|NZ_CP134413.1_cds_WP_238141893.1_3550	lcl|NZ_CP134413.1_cds_WP_238141893.1_3550	1	390	+	390	263	51	82	21	49	20	3	9	15	288	1014	566	152	12	26	48	14	1	11	4	1	21	416	112
lcl|NZ_CP134413.1_cds_RKE53_RS17970_3551	lcl|NZ_CP134413.1_cds_RKE53_RS17970_3551	1	370	+	370	51	52	11	18	26	4	60	109	43	27	12	2	22	26	21	14	2	11	43	62	84	6	14	6
lcl|NZ_CP134413.1_cds_WP_104397855.1_3567	lcl|NZ_CP134413.1_cds_WP_104397855.1_3567	1	477	+	477	80	146	137	148	67	146	318	319	214	123	118	162	35	61	41	45	29	39	89	162	99	46	38	43
lcl|NZ_CP134413.1_cds_WP_238142083.1_3587	lcl|NZ_CP134413.1_cds_WP_238142083.1_3587	1	234	+	234	182	239	23	199	149	46	213	274	57	348	42	40	75	147	303	81	38	27	107	114	118	133	81	25
lcl|NZ_CP134413.1_cds_WP_104397873.1_3590	lcl|NZ_CP134413.1_cds_WP_104397873.1_3590	1	813	+	813	407	414	252	317	345	228	530	591	224	384	356	259	216	275	405	83	59	119	214	302	308	89	69	48
lcl|NZ_CP134413.1_cds_RKE53_RS18280_3613	lcl|NZ_CP134413.1_cds_RKE53_RS18280_3613	1	462	+	462	149	162	142	121	93	132	94	179	119	131	170	170	104	138	131	52	57	50	76	71	70	46	38	54
lcl|NZ_CP134413.1_cds_WP_199309427.1_3614	lcl|NZ_CP134413.1_cds_WP_199309427.1_3614	1	285	+	285	45	69	49	83	84	62	83	110	66	132	99	66	31	43	34	18	15	20	37	49	38	28	20	17
lcl|NZ_CP134413.1_cds_WP_104397885.1_3615	lcl|NZ_CP134413.1_cds_WP_104397885.1_3615	1	1131	+	1131	1262	890	539	812	844	542	468	714	321	711	647	456	617	389	381	272	198	189	215	232	283	189	176	116
lcl|NZ_CP134413.1_cds_WP_311130951.1_3622	lcl|NZ_CP134413.1_cds_WP_311130951.1_3622	1	648	+	648	127	198	150	165	123	145	368	474	254	227	115	106	80	107	168	42	38	70	123	216	174	128	12	54
lcl|NZ_CP134413.1_cds_WP_311130961.1_3659	lcl|NZ_CP134413.1_cds_WP_311130961.1_3659	1	5565	+	5565	347	663	129	311	418	109	393	454	190	387	188	115	197	196	184	188	106	103	128	165	210	86	101	41
lcl|NZ_CP134413.1_cds_WP_311130963.1_3663	lcl|NZ_CP134413.1_cds_WP_311130963.1_3663	1	3702	+	3702	1169	1994	423	1253	1112	408	2502	3073	1439	1825	538	397	540	598	672	854	474	458	1021	1311	1539	398	288	139
lcl|NZ_CP134413.1_cds_WP_311130971.1_3695	lcl|NZ_CP134413.1_cds_WP_311130971.1_3695	1	2346	+	2346	285	340	128	519	437	256	112	141	89	441	331	275	219	233	286	223	205	207	80	117	86	61	222	97
lcl|NZ_CP134413.1_cds_WP_311130972.1_3696	lcl|NZ_CP134413.1_cds_WP_311130972.1_3696	1	2709	+	2709	230	550	215	388	320	275	82	123	62	375	381	279	170	327	234	176	141	209	51	56	36	59	209	92
lcl|NZ_CP134413.1_cds_WP_192576039.1_3700	lcl|NZ_CP134413.1_cds_WP_192576039.1_3700	1	138	+	138	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP134413.1_cds_WP_194017271.1_3745	lcl|NZ_CP134413.1_cds_WP_194017271.1_3745	1	576	+	576	842	573	145	498	433	100	567	632	105	706	200	164	465	304	353	159	72	44	169	312	318	64	126	40
lcl|NZ_CP134413.1_cds_WP_311130980.1_3751	lcl|NZ_CP134413.1_cds_WP_311130980.1_3751	1	3306	+	3306	158	389	94	377	330	171	361	92	81	128	46	36	97	64	237	146	64	60	21	29	26	65	128	44
lcl|NZ_CP134413.1_cds_WP_104398025.1_3755	lcl|NZ_CP134413.1_cds_WP_104398025.1_3755	1	651	+	651	832	724	402	409	411	236	750	898	493	521	272	256	457	321	557	213	97	152	378	418	489	154	307	96
lcl|NZ_CP134413.1_cds_WP_272948759.1_3764	lcl|NZ_CP134413.1_cds_WP_272948759.1_3764	1	135	+	135	676	462	4	333	322	5	426	445	14	536	21	19	369	191	239	142	104	48	272	359	407	67	126	6
lcl|NZ_CP134413.1_cds_WP_238142091.1_3770	lcl|NZ_CP134413.1_cds_WP_238142091.1_3770	1	2046	+	2046	139	175	57	182	118	92	343	405	262	167	31	41	72	74	169	57	41	91	238	304	330	19	6	18
lcl|NZ_CP134413.1_cds_WP_202861434.1_3771	lcl|NZ_CP134413.1_cds_WP_202861434.1_3771	1	1119	+	1119	1	0	8	17	8	8	7	31	14	0	4	8	0	0	12	1	2	11	6	19	12	0	0	1
lcl|NZ_CP134413.1_cds_WP_002793361.1_3772	lcl|NZ_CP134413.1_cds_WP_002793361.1_3772	1	231	+	231	44	28	13	31	38	16	59	108	52	19	8	17	13	14	35	10	4	18	45	50	33	2	8	8
lcl|NZ_CP134413.1_cds_WP_287745175.1_3786	lcl|NZ_CP134413.1_cds_WP_287745175.1_3786	1	183	+	183	27	36	4	31	55	18	32	42	1	48	11	15	16	10	9	10	4	2	4	8	3	0	15	2
lcl|NZ_CP134413.1_cds_WP_002732402.1_3798	lcl|NZ_CP134413.1_cds_WP_002732402.1_3798	1	771	+	771	132	112	73	38	28	22	50	84	42	24	12	19	86	54	159	22	22	56	56	55	83	25	28	12
lcl|NZ_CP134413.1_cds_WP_238142090.1_3799	lcl|NZ_CP134413.1_cds_WP_238142090.1_3799	1	198	+	198	167	348	167	175	143	114	152	212	85	209	128	149	141	57	93	50	28	50	35	69	58	87	56	38
lcl|NZ_CP134413.1_cds_WP_311130992.1_3824	lcl|NZ_CP134413.1_cds_WP_311130992.1_3824	1	2595	+	2595	261	225	131	214	173	141	212	260	154	178	217	169	175	156	208	97	104	106	141	219	211	68	133	44
lcl|NZ_CP134413.1_cds_WP_311130997.1_3836	lcl|NZ_CP134413.1_cds_WP_311130997.1_3836	1	2166	+	2166	244	314	151	247	205	151	295	391	258	284	180	216	196	178	189	77	49	118	157	207	225	54	90	57
lcl|NZ_CP134413.1_cds_WP_311130998.1_3837	lcl|NZ_CP134413.1_cds_WP_311130998.1_3837	1	408	+	408	292	275	168	263	181	153	329	391	210	264	145	128	150	145	247	105	63	68	102	125	146	37	74	60
lcl|NZ_CP134413.1_cds_WP_311131000.1_3845	lcl|NZ_CP134413.1_cds_WP_311131000.1_3845	1	2988	+	2988	430	541	134	727	548	242	996	1252	486	564	205	160	321	427	578	326	249	235	697	899	825	169	215	63
lcl|NZ_CP134413.1_cds_WP_192576014.1_3856	lcl|NZ_CP134413.1_cds_WP_192576014.1_3856	1	174	+	174	27	8	8	7	5	20	23	20	6	11	1	3	4	6	6	5	9	0	13	17	16	0	4	5
lcl|NZ_CP134413.1_cds_RKE53_RS19530_3858	lcl|NZ_CP134413.1_cds_RKE53_RS19530_3858	1	120	+	120	157	244	10	141	136	23	157	235	6	75	0	1	92	46	36	10	16	0	26	22	22	18	0	0
lcl|NZ_CP134413.1_cds_WP_104397631.1_3859	lcl|NZ_CP134413.1_cds_WP_104397631.1_3859	1	222	+	222	1331	1196	425	898	643	314	1222	1479	417	1140	519	417	755	608	883	335	238	282	655	826	831	275	509	213
lcl|NZ_CP134413.1_cds_RKE53_RS19620_3876	lcl|NZ_CP134413.1_cds_RKE53_RS19620_3876	1	1228	+	1228	1200	2738	817	1177	859	456	857	1636	741	1813	758	712	718	324	433	260	201	267	544	686	659	626	253	200
